Key,English,Indonesian
PROPQUEST_SCENARIO_INC_002707,"*BANG* Wha... What was that!? Perhaps the battle has already begun? Quickly, go speak with Loala to figure out what is going on!","*BANG* Apa.. Apa itu!? Mungkin pertempuran sudah dimulai? Cepat, bicaralah dengan Loala untuk mencari tahu apa yang sedang terjadi!"
PROPQUEST_SCENARIO_INC_002708,Just a while longer and we'll have enough armor to equip a proper militia!,Sebentar lagi dan kita akan memiliki cukup baju besi untuk melengkapi milisi yang tepat!
PROPQUEST_SCENARIO_INC_002709,Chenbing was smart to send you to me... surely you felt the tremors after that loud bang.,Chenbing pintar mengirimmu padaku.. pasti kau merasakan getaran setelah ledakan keras itu.
PROPQUEST_SCENARIO_INC_002710,Speak with Loala to find out what caused that loud noise.,Bicaralah dengan Loala untuk mencari tahu apa yang menyebabkan suara keras itu.
PROPQUEST_SCENARIO_INC_002711,Meet with Laola.,Bertemu dengan Laola.
PROPQUEST_SCENARIO_INC_002712,Shot Through the Heart,Shot Through the Heart
PROPQUEST_SCENARIO_INC_002713,"A hole in the heart of the Guardiane Sanctuary has been torn asunder! Purple magic has ripped open a portal to a sad, twisted version of the once peaceful haven.",Sebuah lubang di jantung Guardians Sanctuary telah tercabik-cabik! Sihir ungu telah membuka portal ke versi menyedihkan dari surga yang dulunya damai.
PROPQUEST_SCENARIO_INC_002714,"Reports show that all the inhabitants were killed and raised as bloodthirsty masquerpets... this is no doubt the doing of Lapranche. She is causing chaos to bide time, just as we expected!","Laporan menunjukkan bahwa semua penduduk dibunuh dan dibesarkan sebagai penyamar haus darah.. ini tidak diragukan lagi adalah perbuatan Lapranche. Dia menyebabkan kekacauan menunggu waktu, seperti yang kita harapkan!"
PROPQUEST_SCENARIO_INC_002715,For now we must pause our preparations to deal with the twisted Guardiane Sanctuary.,Untuk saat ini kita harus menghentikan persiapan kita untuk berurusan dengan Guardiane Sanctuary yang bengkok.
PROPQUEST_SCENARIO_INC_002716,A guard has been posted out front of the portal... go speak with them. Prepare to clear out the Guardiane Sanctuary.,Seorang penjaga telah ditempatkan di depan portal.. bicaralah dengan mereka. Bersiaplah untuk membersihkan Guardiane Sanctuary.
PROPQUEST_SCENARIO_INC_002717,"Are you really so weak as to run away from danger, after all you've done!?","Apakah kamu benar-benar sangat lemah untuk melarikan diri dari bahaya, setelah semua yang telah kamu lakukan!?"
PROPQUEST_SCENARIO_INC_002718,Laola sent word of your arrival. The events that Lapranche have put into place are tragic... all the inhabitants of the Guardiane Sanctuary are dead. And yet... they live.,Laola mengirimkan kabar kedatanganmu. Peristiwa yang terjadi Lapranche tragis.. semua penghuni Guardiane Sanctuary sudah mati. Namun .. mereka hidup.
PROPQUEST_SCENARIO_INC_002719,"Go find the guard posted outside the Guardiane Sanctuary portal, in the heart of Guardiane.","Pergi temukan penjaga yang ditempatkan di luar portal Guardiane Sanctuary, di jantung Guardiane."
PROPQUEST_SCENARIO_INC_002720,Speak with the Guardiane Sanctuary guard.,Bicaralah dengan penjaga Guardiane Sanctuary.
PROPQUEST_SCENARIO_INC_002721,The Twisted Sanctuary Part 3,The Twisted Sanctuary Part 3
PROPQUEST_SCENARIO_INC_002722,A Potent Mist,Kabut yang Kuat
PROPQUEST_SCENARIO_INC_002723,A horde of the dead have arisen inside the sanctuary... ,Gerombolan orang mati telah muncul di dalam tempat kudus.. 
PROPQUEST_SCENARIO_INC_002724,Your first order of duty is to eliminate the dead and find any clues that may lead to Lapranche.,Urutan tugas pertama Anda adalah melenyapkan yang mati dan menemukan petunjuk yang mungkin mengarah ke Lapranche.
PROPQUEST_SCENARIO_INC_002725,Do not feel guilty for slaying the creatures inside. They are long dead now.,Jangan merasa bersalah karena membunuh makhluk di dalamnya. Mereka sudah lama mati sekarang.
PROPQUEST_SCENARIO_INC_002726,"Well done on clearing out the dead. Oh, and what's this? Interesting... a vial of purple mist. Could the mist be connected to the Purple Magic that Lapranche is said to practice?","Dilakukan dengan baik untuk membersihkan orang mati. Oh, dan apa ini? Menarik.. sebotol kabut ungu. Mungkinkah kabut itu terhubung dengan Purple Magic yang konon dipraktikkan oleh Lapranche?"
PROPQUEST_SCENARIO_INC_002727,"Clear out the undead minions inside the sanctuary, and search for any clue that could help us find Lapranche.","Bersihkan antek-antek undead di dalam sanctuary, dan cari petunjuk yang bisa membantu kita menemukan Lapranche."
PROPQUEST_SCENARIO_INC_002728,"Kill 30 Regal Kumai, 30 Enchanted Rider, and find the Vial of Purple Mist.","Bunuh 30 Regal Kumai, 30 Enchanted Rider, dan temukan Vial of Purple Mist."
PROPQUEST_SCENARIO_INC_002729,Purple Reign,Purple Reign
PROPQUEST_SCENARIO_INC_002730,Often potent magic leaves behind a trail in its wake of destruction. If Purple Magic was used to destroy the Guardiane Sanctuary... the people inside that turned into those creatures may have a small essence of purple energy still hanging on.,Seringkali sihir yang ampuh meninggalkan jejak setelah kehancurannya. Jika Purple Magic digunakan untuk menghancurkan Guardiane Sanctuary.. orang-orang di dalamnya yang berubah menjadi makhluk-makhluk itu mungkin masih memiliki esensi kecil energi ungu yang masih bertahan.
PROPQUEST_SCENARIO_INC_002731,"Return to the ruins of the Guardiane Sanctuary, and collect the purple essence left behind on the bodies of the creatures within.","Kembali ke reruntuhan Guardians Sanctuary, dan kumpulkan esensi ungu yang tertinggal di tubuh makhluk di dalamnya."
PROPQUEST_SCENARIO_INC_002732,Little is known about the effects of Purple Magic on the body... a healthy fear of it may be for the best.,Sedikit yang diketahui tentang efek Purple Magic pada tubuh.. ketakutan yang sehat akan hal itu mungkin yang terbaik.
PROPQUEST_SCENARIO_INC_002733,"The evidence is clear... the only magician powerful enough to cast Purple Magic of this potency is the Purple Magician herself, Lapranche.","Buktinya jelas.. satu-satunya penyihir yang cukup kuat untuk mengeluarkan Purple Magic dari potensi ini adalah Purple Magician itu sendiri, Lapranche."
PROPQUEST_SCENARIO_INC_002734,Destroy the Enchanted AI and Enchanted Shaman in the twisted Guardiane Sanctuary to obtain 20 Purple Essence.,Hancurkan Enchanted AI dan Enchanted Shaman di Guardiane Sanctuary untuk mendapatkan 20 Purple Essence.
PROPQUEST_SCENARIO_INC_002735,Collect 20 Purple Essence from Enchanted AI and Enchanted Shaman.,Kumpulkan 20 Purple Essence dari Enchanted AI dan Enchanted Shaman.
PROPQUEST_SCENARIO_INC_002736,Keeper of the Kingdom,Penjaga Kerajaan
PROPQUEST_SCENARIO_INC_002737,Lapranche has certainly slowed down our efforts to build a force that can oppose her. It's likely that the previous Keeper of the Sanctuary was transformed like all the others...,Lapranche tentu memperlambat upaya kami untuk membangun kekuatan yang bisa melawannya. Sepertinya Keeper of the Sanctuary sebelumnya berubah seperti yang lainnya..
PROPQUEST_SCENARIO_INC_002738,"The Keeper was a force to be reckoned with, the second in command of the protective force that guarded the Guardiane Sanctuary. If the Keeper still remains... it will be a formidable challenge.","Penjaga adalah kekuatan yang harus diperhitungkan, yang kedua dalam komando pasukan pelindung yang menjaga Guardiane Sanctuary. Jika Keeper masih tersisa.. itu akan menjadi tantangan yang berat."
PROPQUEST_SCENARIO_INC_002739,"You have already done so much to help uncover the truth of the Purple Magician's terrible crimes. Defeat the Keeper if you are able... and please, be careful.",Kamu telah melakukan banyak hal untuk membantu mengungkap kebenaran kejahatan mengerikan Purple Magician. Kalahkan Penjaga jika mampu .. dan harap berhati-hati.
PROPQUEST_SCENARIO_INC_002740,"The Keeper stood guard over the grounds of the Guardiane Sanctuary, and dealt with intruders abruptly. Defeating the Keeper is a challenge even you may not be ready to handle.","Keeper berjaga di halaman Guardians Sanctuary, dan menangani penyusup secara tiba-tiba. Mengalahkan Penjaga adalah sebuah tantangan bahkan Anda mungkin belum siap untuk menanganinya."
PROPQUEST_SCENARIO_INC_002741,"Your strength is nearly beyond belief... You are a true hero, down to the very core of who you are. The Pyramid Keeper was also a hero... and now a hero who can rest.","Kekuatanmu  hampir tidak dapat dipercaya .. Kamu adalah pahlawan sejati, sampai ke inti dirimu. Penjaga Piramida juga seorang pahlawan.. dan sekarang menjadi pahlawan yang bisa beristirahat."
PROPQUEST_SCENARIO_INC_002742,"Carefully scout the grounds of the twisted Guardiane Sanctuary, and defeat whatever remains of the Pyramid Keeper.","Hati-hati mengintai dasar dari Guardiane Sanctuary yang terpelintir, dan kalahkan apapun yang tersisa dari Pyramid Keeper."
PROPQUEST_SCENARIO_INC_002743,Destroy the Pyramid Keeper.,Hancurkan Pyramid Keeper.
PROPQUEST_SCENARIO_INC_002744,Raiders of the Lost Sanctuary,Raiders of the Lost Sanctuary
PROPQUEST_SCENARIO_INC_002745,Lapranche has twisted this once peaceful haven into the distorted Guardiane Sanctuary that you see before you. Your strength has carried you to do deeds that many others would be unable to stomach.,Lapranche telah mengubah surga yang dulunya damai ini menjadi Guardiane Sanctuary yang terdistorsi yang Anda lihat di hadapan Anda. Kekuatan Anda telah membawa Anda untuk melakukan perbuatan yang tidak dapat dilakukan oleh banyak orang lain.
PROPQUEST_SCENARIO_INC_002746,"With great honor, you have put to rest those cursed by the power of the Purple Magician. In eternal rest, Shade's curse can no longer harm them.","Dengan kehormatan besar, Anda telah mengistirahatkan mereka yang dikutuk oleh kekuatan Purple Magician. Dalam peristirahatan abadi, kutukan Shade tidak bisa lagi menyakiti mereka."
PROPQUEST_SCENARIO_INC_002747,"Within the walls of the Guardiane Sanctuary, there was one guardian that acted as the last defense against evil that dared to approach. In hundreds of years of service, the Pyramid Guardian never faced defeat... until now.","Di dalam dinding Guardiane Sanctuary, ada satu penjaga yang bertindak sebagai pertahanan terakhir melawan kejahatan yang berani mendekat. Selama ratusan tahun mengabdi, Pyramid Guardian tidak pernah menghadapi kekalahan.. sampai sekarang."
PROPQUEST_SCENARIO_INC_002748,"The last bastion of Guardiane stands within the deformed heart before you. Its tattered muscles move to protect the twisted realm, though no life remains behind its eyes.","Benteng terakhir Guardiane berdiri di dalam hati yang cacat di hadapan Anda. Otot-ototnya yang compang-camping bergerak untuk melindungi dunia yang terpelintir, meskipun tidak ada kehidupan yang tertinggal di belakang matanya."
PROPQUEST_SCENARIO_INC_002749,"This barbaric curse sickens me... Put the Pyramid Guardian to rest, then report back to Laola.","Kutukan biadab ini membuatku muak.. Istirahatkan Pyramid Guardian, lalu laporkan kembali ke Laola."
PROPQUEST_SCENARIO_INC_002750,For all but the Purple Magician... little hope may remain for those who enter into a battle with such a powerful warrior.,Untuk semua kecuali Purple Magician.. sedikit harapan yang tersisa bagi mereka yang memasuki pertempuran dengan pejuang yang begitu kuat.
PROPQUEST_SCENARIO_INC_002751,"So it is done... thank you for laying to rest those cursed by the Purple Magician. It's selfish, but I truly do not wish harm upon Lapranche, only for her to be free from Shade's curse...","Selesai sudah.. terima kasih telah mengistirahatkan mereka yang dikutuk oleh Purple Magician. Itu egois, tapi aku benar-benar tidak ingin menyakiti Lapranche, hanya agar dia bebas dari kutukan Shade.."
PROPQUEST_SCENARIO_INC_002752,"I intend to find a way to stop Lapranche without destroying her entirely... but in the end, we have no choice but to stop her now.","Aku bermaksud untuk menemukan cara untuk menghentikan Lapranche tanpa menghancurkannya sepenuhnya.. tetapi pada akhirnya, kami tidak punya pilihan selain menghentikannya sekarang."
PROPQUEST_SCENARIO_INC_002753,"Guardiane needs time to heal, but soon we will speak again about the plan at hand. The army of Madrigal will rise again to defeat Shade and her puppet Lapranche.","Guardiane butuh waktu untuk sembuh, tapi sebentar lagi kita akan bicara lagi tentang rencana yang ada. Pasukan Madrigal akan bangkit kembali untuk mengalahkan Shade dan bonekanya Lapranche."
PROPQUEST_SCENARIO_INC_002754,"Seek out what remains of the Pyramid Guardian, and put it to rest.","Cari apa yang tersisa dari Pyramid Guardian, dan istirahatkan."
PROPQUEST_SCENARIO_INC_002755,Destroy the Pyramid Guardian.,Hancurkan Pyramid Guardian.
PROPQUEST_SCENARIO_INC_002756,A New Weapon Part 1,A New Weapon Part 1
PROPQUEST_SCENARIO_INC_002757,Rankashu's Request,Permintaan Rankashu
PROPQUEST_SCENARIO_INC_002758,I don't know why I am telling you this... but sometimes I think back to the mighty beast Clockworks that us Dwarpets built to protect Madrigal long ago.,Aku tidak tahu mengapa aku mengatakan ini kepadamu .. tetapi kadang-kadang saya berpikir kembali ke Clockworks binatang buas yang kami bangun untuk melindungi Madrigal sejak lama.
PROPQUEST_SCENARIO_INC_002759,"You are a powerful warrior... you may have even fought Clockworks at its prison in Darken City. But did you know Clockworks was once used to defend all life from the evils of the Goddess Shade? Shade corrupted our creation, turning the Clockworks against the world for her own desires.","Kamu adalah pejuang yang kuat.. kamu bahkan mungkin pernah melawan Clockworks di penjaranya di Darken City. Tapi tahukah kamu Clockworks pernah digunakan untuk mempertahankan semua kehidupan dari kejahatan Goddess Shade? Shade merusak kreasi kami, membuat Clockworks melawan dunia demi keinginannya sendiri."
PROPQUEST_SCENARIO_INC_002760,My family is long gone now... but they always told tales about how Clockworks was built from mechanical parts formed in the mines around Madrigal.,Keluargaku sudah lama pergi sekarang.. tetapi mereka selalu bercerita tentang bagaimana Clockworks dibangun dari bagian mekanis yang terbentuk di tambang di sekitar Madrigal.
PROPQUEST_SCENARIO_INC_002761,"It's a long shot, but I want to try and seek out any lost parts from back then that may have been left behind in the mines. I haven't been successful in finding anything during my stay here at the Dekane Mine, but I've heard there is a mine deep in the mountains of Azria...","Ini tembakan yang panjang, tetapi aku ingin mencoba dan mencari bagian yang hilang dari masa lalu yang mungkin tertinggal di tambang. Aku belum berhasil menemukan apa pun selama tinggal di sini di Tambang Dekane, tetapi aku pernah mendengar ada tambang jauh di pegunungan Azria.."
PROPQUEST_SCENARIO_INC_002762,"I think there may be lost technology hidden in the Azria Mine that may allow us to create something that could one day rid the world of Shade's cursed creatures, the masquerpets.","Saya pikir mungkin ada teknologi hilang yang tersembunyi di Azria Mine yang memungkinkan kita menciptakan sesuatu yang suatu hari nanti dapat menyingkirkan dunia dari makhluk terkutuk Shade, para penyamar."
